player_name,week,carries,gameid,player_id,rush_yards,rush_fumbles,rush_tds,raw_yac,rec_fumbles,rec_tds,ac_tds,rec_raw_airyards,caught_airyards,attempts,completions,pass_yards,pass_raw_airyards,comp_airyards,timeshit,interceptions,pass_tds,air_tds,season,team,pos,rec_yards,receptions,targets
C.Newton,17,11.0,2017123100,00-0027939,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,180.0,333.0,115.0,2.0,3.0,1.0,1.0,2017,CAR,QB,0.0,0.0,0.0
D.Thompson,2,0.0,2017091707,00-0029388,0.0,0.0,0.0,5.0,0.0,1.0,0.0,71.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,57.0,4.0,5.0
D.Jackson,2,0.0,2017091707,00-0026189,0.0,0.0,0.0,3.0,0.0,0.0,0.0,135.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,39.0,3.0,7.0
C.Brate,2,0.0,2017091707,00-0031273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,TE,24.0,2.0,3.0
C.Sims,2,2.0,2017091707,00-0031390,2.0,0.0,0.0,10.0,1.0,0.0,0.0,40.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,7.0,2.0,3.0
M.Evans,2,0.0,2017091707,00-0031408,0.0,0.0,0.0,19.0,0.0,1.0,0.0,88.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,93.0,7.0,9.0
C.Godwin,2,0.0,2017091707,00-0033921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,0.0,0.0,2.0
D.Thompson,3,0.0,2017092403,00-0029388,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,9.0,1.0,2.0
B.Roethlisberger,3,1.0,2017092403,00-0022924,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,22.0,235.0,480.0,140.0,2.0,0.0,1.0,0.0,2017,PIT,QB,0.0,0.0,0.0
L.Bell,3,15.0,2017092403,00-0030496,61.0,0.0,1.0,35.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,37.0,6.0,7.0
M.Bryant,3,0.0,2017092403,00-0031373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,30.0,2.0,8.0
J.Smith-Schuster,3,0.0,2017092403,00-0033857,0.0,0.0,0.0,37.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,39.0,2.0,6.0
B.Cunningham,3,0.0,2017092403,00-0029795,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CHI,RB,23.0,3.0,3.0
D.Thompson,4,0.0,2017092800,00-0029388,0.0,0.0,0.0,12.0,0.0,0.0,0.0,93.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,44.0,5.0,9.0
B.Cunningham,4,5.0,2017092800,00-0029795,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CHI,RB,0.0,0.0,0.0
B.Hundley,4,0.0,2017092800,00-0031589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2017,GB,QB,0.0,0.0,0.0
B.Watson,1,0.0,2017091002,00-0022943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,0.0,0.0,1.0
B.LaFell,1,0.0,2017091002,00-0027681,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,24.0,3.0,5.0
A.Green,1,0.0,2017091002,00-0027942,0.0,0.0,0.0,20.0,0.0,0.0,0.0,112.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,74.0,5.0,10.0
T.Kroft,1,0.0,2017091002,00-0032214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,5.0,1.0,1.0
B.Watson,2,0.0,2017091700,00-0022943,0.0,0.0,0.0,38.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,91.0,8.0,8.0
S.DeValve,2,0.0,2017091700,00-0033080,0.0,0.0,0.0,32.0,0.0,0.0,0.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CLE,TE,61.0,2.0,4.0
B.Watson,3,0.0,2017092400,00-0022943,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,12.0,3.0,3.0
A.Hurns,3,0.0,2017092400,00-0030821,0.0,0.0,0.0,4.0,0.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,20.0,3.0,3.0
B.Bortles,3,3.0,2017092400,00-0031407,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,244.0,188.0,121.0,2.0,0.0,4.0,2.0,2017,JAX,QB,0.0,0.0,0.0
M.Lee,3,0.0,2017092400,00-0031431,0.0,0.0,0.0,39.0,0.0,0.0,0.0,48.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,65.0,4.0,7.0
K.Cole,3,0.0,2017092400,00-0033681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,13.0,1.0,4.0
L.Fournette,3,18.0,2017092400,00-0033856,89.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,21.0,3.0,4.0
B.Watson,4,0.0,2017100102,00-0022943,0.0,0.0,0.0,12.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,43.0,5.0,6.0
B.Roethlisberger,4,0.0,2017100102,00-0022924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,216.0,296.0,114.0,6.0,1.0,1.0,0.0,2017,PIT,QB,0.0,0.0,0.0
L.Bell,4,35.0,2017100102,00-0030496,144.0,0.0,2.0,46.0,1.0,0.0,0.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,42.0,4.0,6.0
M.Bryant,4,0.0,2017100102,00-0031373,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,48.0,3.0,5.0
J.Conner,4,4.0,2017100102,00-0033553,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,0.0,0.0,0.0
J.Smith-Schuster,4,0.0,2017100102,00-0033857,0.0,0.0,0.0,14.0,0.0,1.0,1.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,47.0,3.0,4.0
B.Watson,5,0.0,2017100809,00-0022943,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,2.0,2.0,4.0
A.Cooper,5,0.0,2017100809,00-0031544,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,OAK,WR,8.0,1.0,2.0
B.Watson,6,0.0,2017101501,00-0022943,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,28.0,6.0,8.0
M.Trubisky,6,3.0,2017101501,00-0033869,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,113.0,136.0,67.0,3.0,0.0,1.0,1.0,2017,CHI,QB,0.0,0.0,0.0
B.Watson,7,0.0,2017102207,00-0022943,0.0,0.0,0.0,16.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,38.0,5.0,5.0
K.Rudolph,7,0.0,2017102207,00-0027981,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,TE,43.0,5.0,7.0
J.Wright,7,0.0,2017102207,00-0029572,0.0,0.0,0.0,6.0,0.0,0.0,0.0,71.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,54.0,3.0,4.0
A.Thielen,7,0.0,2017102207,00-0030035,0.0,0.0,0.0,25.0,0.0,0.0,0.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,41.0,5.0,12.0
L.Murray,7,18.0,2017102207,00-0030513,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,RB,0.0,0.0,0.0
C.Ham,7,0.0,2017102207,00-0032918,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,RB,12.0,1.0,1.0
B.Watson,8,0.0,2017102600,00-0022943,0.0,0.0,0.0,2.0,0.0,1.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,6.0,2.0,4.0
J.Thomas,8,0.0,2017102600,00-0028067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,2.0,2.0,3.0
J.Ajayi,8,13.0,2017102600,00-0031590,23.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,18.0,4.0,4.0
B.Watson,9,0.0,2017110506,00-0022943,0.0,0.0,0.0,12.0,0.0,0.0,0.0,67.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,41.0,7.0,10.0
D.Walker,9,0.0,2017110506,00-0024389,0.0,0.0,0.0,22.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,TE,77.0,5.0,5.0
D.Murray,9,9.0,2017110506,00-0028009,19.0,0.0,0.0,27.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,22.0,2.0,2.0
R.Matthews,9,0.0,2017110506,00-0029580,0.0,0.0,0.0,4.0,0.0,1.0,0.0,106.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,70.0,4.0,7.0
D.Henry,9,8.0,2017110506,00-0032764,26.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,10.0,2.0,2.0
T.Taylor,9,0.0,2017110506,00-0033911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,-4.0,1.0,2.0
B.Watson,11,0.0,2017111902,00-0022943,0.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,33.0,1.0,1.0
B.Hundley,11,3.0,2017111902,00-0031589,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,238.0,327.0,165.0,5.0,3.0,0.0,0.0,2017,GB,QB,0.0,0.0,0.0
B.Watson,12,0.0,2017112700,00-0022943,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,29.0,3.0,3.0
L.Miller,12,17.0,2017112700,00-0029615,51.0,0.0,1.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,7.0,1.0,3.0
D.Hopkins,12,0.0,2017112700,00-0030564,0.0,0.0,0.0,40.0,0.0,0.0,0.0,103.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,125.0,7.0,10.0
B.Watson,13,0.0,2017120301,00-0022943,0.0,0.0,0.0,17.0,0.0,1.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,24.0,3.0,5.0
M.Stafford,13,3.0,2017120301,00-0026498,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,292.0,299.0,178.0,1.0,1.0,1.0,0.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,13,0.0,2017120301,00-0027891,0.0,0.0,0.0,41.0,0.0,1.0,0.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,69.0,8.0,10.0
T.Riddick,13,9.0,2017120301,00-0030107,21.0,0.0,1.0,49.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,41.0,5.0,5.0
E.Ebron,13,0.0,2017120301,00-0031387,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,38.0,4.0,4.0
B.Watson,14,0.0,2017121013,00-0022943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,0.0,0.0,1.0
B.Roethlisberger,14,1.0,2017121013,00-0022924,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,508.0,505.0,292.0,4.0,0.0,2.0,1.0,2017,PIT,QB,0.0,0.0,0.0
L.Bell,14,13.0,2017121013,00-0030496,48.0,0.0,2.0,59.0,0.0,1.0,1.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,77.0,9.0,10.0
M.Bryant,14,0.0,2017121013,00-0031373,0.0,0.0,0.0,7.0,0.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,33.0,6.0,10.0
J.Conner,14,2.0,2017121013,00-0033553,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,0.0,0.0,0.0
B.Watson,15,0.0,2017121702,00-0022943,0.0,0.0,0.0,41.0,0.0,1.0,1.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,74.0,4.0,4.0
S.DeValve,15,0.0,2017121702,00-0033080,0.0,0.0,0.0,14.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CLE,TE,32.0,2.0,4.0
B.Watson,16,0.0,2017122300,00-0022943,0.0,0.0,0.0,22.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,40.0,5.0,6.0
F.Gore,16,17.0,2017122300,00-0023500,68.0,0.0,0.0,27.0,0.0,1.0,1.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,18.0,2.0,2.0
M.Mack,16,4.0,2017122300,00-0033951,17.0,0.0,0.0,47.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,37.0,2.0,2.0
B.Watson,17,0.0,2017123101,00-0022943,0.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,TE,61.0,7.0,10.0
B.LaFell,17,0.0,2017123101,00-0027681,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,35.0,2.0,4.0
A.Green,17,0.0,2017123101,00-0027942,0.0,0.0,0.0,8.0,0.0,0.0,0.0,147.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,41.0,2.0,10.0
T.Kroft,17,0.0,2017123101,00-0032214,0.0,0.0,0.0,23.0,0.0,2.0,0.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,53.0,6.0,8.0
B.LaFell,2,0.0,2017091400,00-0027681,0.0,0.0,0.0,11.0,0.0,0.0,0.0,72.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,30.0,4.0,7.0
A.Green,2,0.0,2017091400,00-0027942,0.0,0.0,0.0,18.0,0.0,0.0,0.0,93.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,70.0,4.0,7.0
L.Miller,2,18.0,2017091400,00-0029615,61.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,26.0,3.0,3.0
D.Hopkins,2,0.0,2017091400,00-0030564,0.0,0.0,0.0,10.0,0.0,0.0,0.0,114.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,73.0,7.0,13.0
B.LaFell,3,0.0,2017092411,00-0027681,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,5.0,1.0,2.0
A.Green,3,0.0,2017092411,00-0027942,0.0,0.0,0.0,23.0,0.0,1.0,0.0,170.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,111.0,10.0,13.0
T.Kroft,3,0.0,2017092411,00-0032214,0.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,28.0,3.0,4.0
B.LaFell,4,0.0,2017100103,00-0027681,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,17.0,2.0,3.0
A.Green,4,0.0,2017100103,00-0027942,0.0,0.0,0.0,22.0,0.0,1.0,0.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,63.0,5.0,7.0
T.Kroft,4,0.0,2017100103,00-0032214,0.0,0.0,0.0,18.0,1.0,2.0,1.0,73.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,68.0,6.0,7.0
S.DeValve,4,0.0,2017100103,00-0033080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CLE,TE,2.0,1.0,4.0
B.LaFell,7,0.0,2017102208,00-0027681,0.0,0.0,0.0,8.0,0.0,1.0,0.0,69.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,28.0,4.0,7.0
A.Green,7,0.0,2017102208,00-0027942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,41.0,3.0,6.0
T.Kroft,7,0.0,2017102208,00-0032214,0.0,0.0,0.0,11.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,23.0,4.0,4.0
B.Roethlisberger,7,0.0,2017102208,00-0022924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,224.0,311.0,110.0,1.0,0.0,2.0,1.0,2017,PIT,QB,0.0,0.0,0.0
L.Bell,7,35.0,2017102208,00-0030496,134.0,0.0,0.0,61.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,58.0,3.0,3.0
M.Bryant,7,1.0,2017102208,00-0031373,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,3.0,1.0,2.0
J.Conner,7,3.0,2017102208,00-0033553,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,RB,0.0,0.0,0.0
J.Smith-Schuster,7,0.0,2017102208,00-0033857,0.0,0.0,0.0,15.0,0.0,1.0,1.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PIT,WR,39.0,2.0,3.0
B.LaFell,8,0.0,2017102902,00-0027681,0.0,0.0,0.0,27.0,1.0,0.0,0.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,44.0,4.0,5.0
A.Green,8,0.0,2017102902,00-0027942,0.0,0.0,0.0,11.0,0.0,1.0,0.0,57.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,27.0,3.0,8.0
T.Kroft,8,0.0,2017102902,00-0032214,0.0,0.0,0.0,25.0,0.0,0.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,46.0,5.0,6.0
F.Gore,8,16.0,2017102902,00-0023500,82.0,0.0,0.0,23.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,19.0,4.0,4.0
M.Mack,8,11.0,2017102902,00-0033951,27.0,0.0,0.0,48.0,0.0,1.0,1.0,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,36.0,3.0,5.0
B.LaFell,9,0.0,2017110502,00-0027681,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,28.0,2.0,2.0
A.Green,9,0.0,2017110502,00-0027942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,6.0,1.0,2.0
T.Kroft,9,0.0,2017110502,00-0032214,0.0,0.0,0.0,58.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,79.0,2.0,2.0
A.Hurns,9,0.0,2017110502,00-0030821,0.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,31.0,3.0,4.0
B.Bortles,9,4.0,2017110502,00-0031407,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,259.0,281.0,125.0,4.0,0.0,1.0,1.0,2017,JAX,QB,0.0,0.0,0.0
M.Lee,9,0.0,2017110502,00-0031431,0.0,0.0,0.0,18.0,0.0,1.0,0.0,148.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,75.0,8.0,12.0
K.Cole,9,0.0,2017110502,00-0033681,0.0,0.0,0.0,17.0,0.0,0.0,0.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,47.0,3.0,5.0
T.Yeldon,9,11.0,2017110502,00-0032209,41.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,11.0,2.0,4.0
B.LaFell,10,0.0,2017111206,00-0027681,0.0,0.0,0.0,45.0,0.0,1.0,1.0,87.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,95.0,6.0,10.0
A.Green,10,0.0,2017111206,00-0027942,0.0,0.0,0.0,58.0,0.0,1.0,1.0,115.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,WR,115.0,5.0,7.0
T.Kroft,10,0.0,2017111206,00-0032214,0.0,0.0,0.0,3.0,0.0,0.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CIN,TE,4.0,1.0,6.0
D.Walker,10,0.0,2017111206,00-0024389,0.0,0.0,0.0,19.0,0.0,0.0,0.0,91.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,TE,63.0,6.0,9.0
D.Murray,10,14.0,2017111206,00-0028009,42.0,0.0,2.0,24.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,30.0,4.0,4.0
R.Matthews,10,0.0,2017111206,00-0029580,0.0,0.0,0.0,10.0,0.0,0.0,0.0,84.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,50.0,5.0,7.0
D.Henry,10,11.0,2017111206,00-0032764,52.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,0.0,0.0,3.0
T.Taylor,10,1.0,2017111206,00-0033911,4.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,34.0,2.0,3.0
